CCN,REPORT_DAT,START_DATE,END_DATE,SHIFT,OFFENSE,BLOCK,WARD,DISTRICT,NEIGHBORHOOD_CLUSTER,LATITUDE,LONGITUDE,hour,day,month,weekday,time_period,crime_count,crime_type,crime_date,crime_hour,year,day_night,area,risk_level
24021228,2024-02-10 20:39:18+00:00,2024-02-10 17:31:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1803 - 1841 BLOCK OF ALABAMA AVENUE SE,8.0,7.0,Cluster 38,38.8479406366,-76.9785374868,17.0,10.0,2,Saturday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-02-10 20:39:18+00:00,20,2024,Night,Cluster 38,High
24049955,2024-04-04 02:30:47+00:00,2024-04-04 00:13:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,2696 - 2699 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,8.0,7.0,Cluster 43,38.8524499224,-76.9958687737,0.0,4.0,4,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-04 02:30:47+00:00,2,2024,Night,Cluster 43,Low
24095973,2024-06-24 06:26:16+00:00,2024-06-24 01:45:00+00:00,2024-06-24 05:03:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF MARYLAND AVENUE SW,6.0,1.0,Cluster 9,38.8866013919,-77.0209105976,1.0,24.0,6,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-24 06:26:16+00:00,6,2024,Day,Cluster 9,Medium
24023857,2024-02-15 19:23:12+00:00,2024-02-15 17:52:00+00:00,2024-02-15 19:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,329 - 523 BLOCK OF RALEIGH STREET SE,8.0,7.0,Cluster 39,38.8440194323,-76.9995467213,17.0,15.0,2,Thursday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-02-15 19:23:12+00:00,19,2024,Night,Cluster 39,High
24056407,2024-04-15 18:21:52+00:00,2024-04-15 15:07:00+00:00,2024-04-15 18:07:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2500 - 2599 BLOCK OF Q STREET SE,7.0,6.0,Cluster 34,38.870742796,-76.9704756104,15.0,15.0,4,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-04-15 18:21:52+00:00,18,2024,Night,Cluster 34,High
24184275,2024-11-27 12:12:17+00:00,2024-11-27 10:43:00+00:00,2024-11-27 10:48:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF HALF STREET SE,8.0,1.0,Cluster 27,38.8755588474,-77.0074620773,10.0,27.0,11,Wednesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-11-27 12:12:17+00:00,12,2024,Day,Cluster 27,Medium
24184774,2024-11-28 09:34:09+00:00,2024-11-28 08:03:00+00:00,2024-11-28 09:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3227 - 3299 BLOCK OF 13TH STREET SE,8.0,7.0,Cluster 38,38.8435667334,-76.9885052252,8.0,28.0,11,Thursday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-11-28 09:34:09+00:00,9,2024,Day,Cluster 38,High
24166278,2024-10-26 08:55:30+00:00,2024-10-26 06:09:00+00:00,2024-10-26 09:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF H STREET NE,6.0,1.0,Cluster 25,38.9001986979,-76.9869062421,6.0,26.0,10,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-10-26 08:55:30+00:00,8,2024,Day,Cluster 25,High
24193593,2024-12-14 23:30:07+00:00,2024-12-14 20:41:00+00:00,2024-12-14 22:54:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF BENNING ROAD NE,7.0,5.0,Cluster 25,38.8999764193,-76.9824602061,20.0,14.0,12,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-14 23:30:07+00:00,23,2024,Night,Cluster 25,High
24068232,2024-05-07 04:28:15+00:00,2024-05-07 02:15:00+00:00,2024-05-08 03:45:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,667 - 798 BLOCK OF NICHOLSON STREET NE,4.0,4.0,Cluster 19,38.9581778248,-76.9956808985,2.0,7.0,5,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-07 04:28:15+00:00,4,2024,Night,Cluster 19,Medium
24076495,2024-05-22 02:10:45+00:00,2024-05-21 23:09:00+00:00,2024-05-21 23:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,6200 - 6299 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 17,38.9655430254,-77.0276542224,23.0,21.0,5,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-22 02:10:45+00:00,2,2024,Night,Cluster 17,Medium
24074420,2024-05-18 07:36:34+00:00,2024-05-18 04:36:00+00:00,2024-05-18 04:42:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1100 - 1299 BLOCK OF SPRING ROAD NW,4.0,4.0,Cluster 18,38.9361269669,-77.0291085579,4.0,18.0,5,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-18 07:36:34+00:00,7,2024,Day,Cluster 18,High
24157989,2024-10-12 01:06:38+00:00,2024-10-11 23:35:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,3200 - 3299 BLOCK OF E STREET SE,7.0,6.0,Cluster 32,38.8828380712,-76.9606318788,23.0,11.0,10,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-12 01:06:38+00:00,1,2024,Night,Cluster 32,High
24126033,2024-08-17 10:11:19+00:00,2024-08-17 03:48:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2966 - 3031 BLOCK OF 30TH STREET SE,8.0,7.0,Cluster 36,38.8529978798,-76.965687488,3.0,17.0,8,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-17 10:11:19+00:00,10,2024,Day,Cluster 36,High
24196633,2024-12-20 18:15:16+00:00,2024-12-20 13:45:00+00:00,2024-12-20 17:36:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF 7TH STREET NW,2.0,3.0,Cluster 7,38.9133483927,-77.0219150455,13.0,20.0,12,Friday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-20 18:15:16+00:00,18,2024,Night,Cluster 7,Medium
24056773,2024-04-16 04:28:49+00:00,2024-04-16 02:32:00+00:00,2024-04-16 04:25:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1550 - 1599 BLOCK OF 27TH STREET SE,7.0,6.0,Cluster 34,38.8711344971,-76.9689674668,2.0,16.0,4,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-16 04:28:49+00:00,4,2024,Night,Cluster 34,High
24082064,2024-05-31 09:23:09+00:00,2024-05-31 05:15:00+00:00,2024-05-31 08:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2000 - 2061 BLOCK OF E STREET NE,7.0,5.0,Cluster 25,38.8961128253,-76.9756665177,5.0,31.0,5,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-31 09:23:09+00:00,9,2024,Day,Cluster 25,High
24158134,2024-10-12 09:07:34+00:00,2024-10-12 05:55:00+00:00,2024-10-12 06:20:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,932 - 999 BLOCK OF U STREET NW,1.0,3.0,Cluster 3,38.9169987999,-77.0256519615,5.0,12.0,10,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-12 09:07:34+00:00,9,2024,Day,Cluster 3,Medium
24201254,2024-12-30 08:04:48+00:00,2024-12-30 03:24:00+00:00,2024-12-30 06:07:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1610 - 1638 BLOCK OF COLUMBIA ROAD NW,1.0,3.0,Cluster 1,38.9259430478,-77.037431938,3.0,30.0,12,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-30 08:04:48+00:00,8,2024,Day,Cluster 1,Medium
24108957,2024-07-16 17:48:17+00:00,2024-07-16 16:59:00+00:00,2024-07-16 17:09:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF NEW YORK AVENUE NW,2.0,2.0,Cluster 8,38.8996769403,-77.0311403905,16.0,16.0,7,Tuesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-07-16 17:48:17+00:00,17,2024,Day,Cluster 8,Medium
24017151,2024-02-03 09:03:06+00:00,2024-02-03 07:33:00+00:00,2024-02-03 09:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,5100 - 5199 BLOCK OF SHERIFF ROAD NE,7.0,6.0,Cluster 31,38.9036422597,-76.9256198676,7.0,3.0,2,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-02-03 09:03:06+00:00,9,2024,Day,Cluster 31,High
24134554,2024-09-01 07:14:40+00:00,2024-08-12 02:00:00+00:00,2024-08-12 04:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2700 - 2899 BLOCK OF SHIPLEY TERRACE SE,8.0,7.0,Cluster 36,38.8497737019,-76.9667431363,2.0,12.0,9,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-01 07:14:40+00:00,7,2024,Day,Cluster 36,High
24169348,2024-11-01 01:49:33+00:00,2024-10-31 20:33:00+00:00,2024-10-31 22:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4000 - 4099 BLOCK OF EAST CAPITOL STREET,7.0,6.0,Cluster 32,38.8897815324,-76.9459027782,20.0,31.0,11,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-01 01:49:33+00:00,1,2024,Night,Cluster 32,High
24059537,2024-04-21 08:27:15+00:00,2024-04-21 07:49:00+00:00,2024-04-21 10:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,140 - 199 BLOCK OF V STREET NE,5.0,5.0,Cluster 21,38.9180951431,-77.0044234521,7.0,21.0,4,Sunday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-04-21 08:27:15+00:00,8,2024,Day,Cluster 21,High
24100087,2024-07-01 01:44:21+00:00,2024-06-30 20:40:00+00:00,2024-07-01 01:41:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4000 - 4098 BLOCK OF SOUTH CAPITOL STREET,8.0,7.0,Cluster 39,38.8308063012,-77.0076745977,20.0,30.0,7,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-01 01:44:21+00:00,1,2024,Night,Cluster 39,High
24015376,2024-01-31 08:06:03+00:00,2024-01-31 02:29:00+00:00,2024-01-31 02:40:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,300 - 399 BLOCK OF CEDAR STREET NW,4.0,4.0,Cluster 17,38.9749689173,-77.0171443013,2.0,31.0,1,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-01-31 08:06:03+00:00,8,2024,Day,Cluster 17,Medium
24100694,2024-07-02 02:11:33+00:00,2024-07-01 22:40:00+00:00,2024-07-02 02:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF MARYLAND AVENUE NE,5.0,5.0,Cluster 23,38.9007430378,-76.9819168035,22.0,1.0,7,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-02 02:11:33+00:00,2,2024,Night,Cluster 23,High
24126330,2024-08-18 00:10:36+00:00,2024-08-17 19:20:00+00:00,2024-08-17 20:25:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3400 - 3499 BLOCK OF 13TH PLACE SE,8.0,7.0,Cluster 38,38.8416472905,-76.9872813232,19.0,17.0,8,Saturday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-08-18 00:10:36+00:00,0,2024,Night,Cluster 38,High
24056171,2024-04-15 03:07:59+00:00,2024-04-15 01:21:00+00:00,2024-04-15 02:31:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2000 - 2016 BLOCK OF P STREET NW,2.0,2.0,Cluster 6,38.9096418424,-77.045322301,1.0,15.0,4,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-15 03:07:59+00:00,3,2024,Night,Cluster 6,Medium
24146453,2024-09-22 10:49:03+00:00,2024-09-22 06:48:00+00:00,2024-09-22 06:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1100 - 1299 BLOCK OF COLUMBIA ROAD NW,1.0,3.0,Cluster 2,38.9276882281,-77.0284905371,6.0,22.0,9,Sunday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-09-22 10:49:03+00:00,10,2024,Day,Cluster 2,High
24189594,2024-12-07 22:32:09+00:00,2024-12-07 19:53:00+00:00,2024-12-07 22:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3033 - 3098 BLOCK OF STANTON ROAD SE,8.0,7.0,Cluster 38,38.8524031478,-76.9823129126,19.0,7.0,12,Saturday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-07 22:32:09+00:00,22,2024,Night,Cluster 38,High
24176304,2024-11-13 06:53:13+00:00,2024-11-13 04:40:00+00:00,2024-11-14 04:43:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GEORGIA AVENUE NW AND UPSHUR STREET NW,4.0,4.0,Cluster 18,38.9418725758,-77.0255143019,4.0,13.0,11,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-13 06:53:13+00:00,6,2024,Day,Cluster 18,High
24130490,2024-08-24 23:08:24+00:00,2024-08-24 22:27:00+00:00,2024-08-24 23:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,BENNING ROAD NE AND BLADENSBURG ROAD NE,5.0,5.0,Cluster 25,38.9001307518,-76.9834424224,22.0,24.0,8,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-24 23:08:24+00:00,23,2024,Night,Cluster 25,High
24075449,2024-05-20 11:08:27+00:00,2024-05-20 08:53:00+00:00,2024-05-20 08:53:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,STANTON ROAD SE AND SAVANNAH STREET SE,8.0,7.0,Cluster 38,38.8457321454,-76.9796432095,8.0,20.0,5,Monday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-05-20 11:08:27+00:00,11,2024,Day,Cluster 38,High
24161417,2024-10-18 07:09:24+00:00,2024-10-18 06:30:00+00:00,2024-10-18 06:56:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3900 - 3920 BLOCK OF 1ST STREET SE,8.0,7.0,Cluster 39,38.8325505335,-77.0058848811,6.0,18.0,10,Friday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-10-18 07:09:24+00:00,7,2024,Day,Cluster 39,High
24144013,2024-09-18 04:13:13+00:00,2024-09-18 02:20:00+00:00,2024-09-18 04:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2627 - 2699 BLOCK OF STANTON ROAD SE,8.0,7.0,Cluster 37,38.8584648442,-76.9900561524,2.0,18.0,9,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-18 04:13:13+00:00,4,2024,Night,Cluster 37,High
24128657,2024-08-22 01:23:51+00:00,2024-08-21 20:17:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,3800 - 3899 BLOCK OF 1ST STREET SE,8.0,7.0,Cluster 39,38.8337468568,-77.0058844914,20.0,21.0,8,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-22 01:23:51+00:00,1,2024,Night,Cluster 39,High
24100079,2024-06-30 23:13:01+00:00,2024-06-30 21:38:00+00:00,2024-06-30 23:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4914 - 4999 BLOCK OF MEADE STREET NE,7.0,6.0,Cluster 31,38.9060687535,-76.9301500333,21.0,30.0,6,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-30 23:13:01+00:00,23,2024,Night,Cluster 31,High
24041774,2024-03-19 19:58:47+00:00,2024-03-19 18:00:00+00:00,2024-03-19 18:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1000 - 1249 BLOCK OF BRENTWOOD ROAD NE,5.0,5.0,Cluster 22,38.9201570109,-76.9903059701,18.0,19.0,3,Tuesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-03-19 19:58:47+00:00,19,2024,Night,Cluster 22,Medium
24082946,2024-06-01 20:51:28+00:00,2024-06-01 19:12:00+00:00,2024-06-01 20:51:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1620 - 1699 BLOCK OF LINCOLN ROAD NE,5.0,5.0,Cluster 21,38.9122244466,-77.0086396707,19.0,1.0,6,Saturday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-06-01 20:51:28+00:00,20,2024,Night,Cluster 21,High
24088554,2024-06-11 10:19:24+00:00,2024-06-11 06:30:00+00:00,2024-06-11 08:40:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,56 - 137 BLOCK OF RHODE ISLAND AVENUE NE,5.0,5.0,Cluster 21,38.9177791383,-77.0062360009,6.0,11.0,6,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-11 10:19:24+00:00,10,2024,Day,Cluster 21,High
24187942,2024-12-04 23:19:04+00:00,2024-12-04 18:18:00+00:00,2024-12-04 18:20:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1900 BLOCK OF D STREET SE,7.0,1.0,Cluster 26,38.8840770766,-76.9762456966,18.0,4.0,12,Wednesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-04 23:19:04+00:00,23,2024,Night,Cluster 26,Medium
24047967,2024-03-31 06:38:14+00:00,2024-03-31 04:10:00+00:00,2024-03-31 06:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2627 - 2699 BLOCK OF STANTON ROAD SE,8.0,7.0,Cluster 37,38.8584648442,-76.9900561524,4.0,31.0,3,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-31 06:38:14+00:00,6,2024,Day,Cluster 37,High
24185490,2024-11-30 06:33:21+00:00,2024-11-30 04:25:00+00:00,2024-11-30 04:28:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF K STREET NW,2.0,2.0,Cluster 8,38.9025239882,-77.0288536671,4.0,30.0,11,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-30 06:33:21+00:00,6,2024,Day,Cluster 8,Medium
24143869,2024-09-17 22:10:50+00:00,2024-09-17 21:51:00+00:00,2024-09-17 22:10:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,701 - 709 BLOCK OF EDGEWOOD STREET NE,5.0,5.0,Cluster 21,38.9244647584,-76.9958461203,21.0,17.0,9,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-17 22:10:50+00:00,22,2024,Night,Cluster 21,High
24115981,2024-07-29 15:10:54+00:00,2024-07-29 13:35:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,1290 - 1408 BLOCK OF ALABAMA AVENUE SE,8.0,7.0,Cluster 43,38.8450769076,-76.9867891787,13.0,29.0,7,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-07-29 15:10:54+00:00,15,2024,Day,Cluster 43,Low
24151546,2024-10-01 02:16:50+00:00,2024-09-30 20:21:00+00:00,2024-09-30 20:25:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 17,38.9619795615,-77.0279498335,20.0,30.0,10,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-01 02:16:50+00:00,2,2024,Night,Cluster 17,Medium
24105069,2024-07-09 16:38:40+00:00,2024-07-09 14:00:00+00:00,2024-07-09 14:15:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2400 - 2699 BLOCK OF POMEROY ROAD SE,8.0,7.0,Cluster 37,38.8552029073,-76.9897309123,14.0,9.0,7,Tuesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-07-09 16:38:40+00:00,16,2024,Day,Cluster 37,High
24175660,2024-11-12 06:29:44+00:00,2024-11-11 05:00:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1953 - 2099 BLOCK OF 19TH PLACE SE,8.0,7.0,Cluster 28,38.8646640502,-76.9775289645,5.0,11.0,11,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-12 06:29:44+00:00,6,2024,Day,Cluster 28,Medium
24055873,2024-04-14 16:28:29+00:00,2024-04-14 13:45:00+00:00,2024-04-15 01:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2822 - 2899 BLOCK OF GEORGIA AVENUE NW,1.0,3.0,Cluster 2,38.9269942799,-77.022929722,13.0,14.0,4,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-04-14 16:28:29+00:00,16,2024,Day,Cluster 2,High
24146990,2024-09-23 07:37:32+00:00,2024-09-23 05:17:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1900 - 2199 BLOCK OF SAVANNAH TERRACE SE,8.0,7.0,Cluster 38,38.848136645,-76.9761390018,5.0,23.0,9,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-23 07:37:32+00:00,7,2024,Day,Cluster 38,High
24114260,2024-07-26 06:42:41+00:00,2024-07-26 05:07:00+00:00,2024-07-26 06:55:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,101 - 198 BLOCK OF RIDGE ROAD SE,7.0,6.0,Cluster 32,38.8875763943,-76.9508740121,5.0,26.0,7,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-26 06:42:41+00:00,6,2024,Day,Cluster 32,High
24066841,2024-05-04 14:06:11+00:00,2024-05-04 12:26:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF NEW YORK AVENUE NW,2.0,2.0,Cluster 8,38.9004801723,-77.0288534169,12.0,4.0,5,Saturday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-05-04 14:06:11+00:00,14,2024,Day,Cluster 8,Medium
24195455,2024-12-18 09:50:27+00:00,2024-12-18 07:15:00+00:00,2024-12-18 07:17:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3300 - 3399 BLOCK OF 8TH STREET NE,5.0,5.0,Cluster 21,38.9308925151,-76.9949619577,7.0,18.0,12,Wednesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-12-18 09:50:27+00:00,9,2024,Day,Cluster 21,High
24075646,2024-05-20 18:04:10+00:00,2024-05-20 17:10:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF 49TH STREET NE,7.0,6.0,Cluster 31,38.906635373,-76.9316636173,17.0,20.0,5,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-05-20 18:04:10+00:00,18,2024,Night,Cluster 31,High
24050943,2024-04-05 22:44:57+00:00,2024-04-05 21:09:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,5300 - 5399 BLOCK OF C STREET SE,7.0,6.0,Cluster 33,38.8845568031,-76.9250209139,21.0,5.0,4,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-05 22:44:57+00:00,22,2024,Night,Cluster 33,High
24045568,2024-03-26 21:46:00+00:00,2024-03-26 18:22:00+00:00,2024-03-26 21:25:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF 4TH STREET NE,5.0,5.0,Cluster 23,38.9098515103,-76.9986005147,18.0,26.0,3,Tuesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-03-26 21:46:00+00:00,21,2024,Night,Cluster 23,High
24009729,2024-01-20 19:10:27+00:00,2024-01-20 16:41:00+00:00,2024-01-20 19:08:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4500 - 4599 BLOCK OF SOUTH CAPITOL STREET,8.0,7.0,Cluster 39,38.824608791,-77.0063944166,16.0,20.0,1,Saturday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-01-20 19:10:27+00:00,19,2024,Night,Cluster 39,High
24071248,2024-05-12 20:18:49+00:00,2024-05-12 18:55:00+00:00,2024-05-12 18:58:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1500 - 1549 BLOCK OF MASSACHUSETTS AVENUE NW,2.0,2.0,Cluster 6,38.9067079493,-77.0349991964,18.0,12.0,5,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-05-12 20:18:49+00:00,20,2024,Night,Cluster 6,Medium
24180149,2024-11-20 03:07:36+00:00,2024-11-20 00:55:00+00:00,2024-11-20 02:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1800 - 1899 BLOCK OF L STREET NW,2.0,2.0,Cluster 6,38.9037428616,-77.042564784,0.0,20.0,11,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-20 03:07:36+00:00,3,2024,Night,Cluster 6,Medium
24047960,2024-03-31 08:23:29+00:00,2024-03-31 03:51:00+00:00,2024-03-31 08:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1501 - 1598 BLOCK OF MARION BARRY AVENUE SE,8.0,6.0,Cluster 34,38.8663336502,-76.9827065344,3.0,31.0,3,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-31 08:23:29+00:00,8,2024,Day,Cluster 34,High
24028018,2024-02-23 15:10:04+00:00,2024-02-23 10:27:00+00:00,2024-02-23 12:52:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,3600 - 3625 BLOCK OF MINNESOTA AVENUE SE,7.0,6.0,Cluster 32,38.8881779923,-76.9542463039,10.0,23.0,2,Friday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-02-23 15:10:04+00:00,15,2024,Day,Cluster 32,High
24009741,2024-01-20 18:51:17+00:00,2024-01-20 17:01:00+00:00,2024-01-20 18:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,511 - 608 BLOCK OF 16TH STREET NE,7.0,5.0,Cluster 25,38.8971210012,-76.9822096037,17.0,20.0,1,Saturday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-01-20 18:51:17+00:00,18,2024,Night,Cluster 25,High
24012164,2024-01-25 20:17:55+00:00,2024-01-25 12:41:00+00:00,2024-01-25 16:40:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2700 - 2799 BLOCK OF WADE ROAD SE,8.0,7.0,Cluster 37,38.8585777697,-76.9976884179,12.0,25.0,1,Thursday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-01-25 20:17:55+00:00,20,2024,Night,Cluster 37,High
24016644,2024-02-02 13:55:04+00:00,2024-02-02 09:30:00+00:00,2024-02-02 10:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF R STREET SE,8.0,6.0,Cluster 34,38.8694621604,-76.9814985382,9.0,2.0,2,Friday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-02-02 13:55:04+00:00,13,2024,Day,Cluster 34,High
