year,state,district,crime_type,crime_count
2021,TRIPURA,KHOWAI,ASSAULT_ON_WOMENABOVE_18,3
2021,TRIPURA,NORTH TRIPURA,ASSAULT_ON_WOMENABOVE_18,9
2021,TRIPURA,UNAKOTI,ASSAULT_ON_WOMENABOVE_18,4
2021,TRIPURA,SOUTH TRIPURA,ASSAULT_ON_WOMENABOVE_18,9
2021,TRIPURA,UNAKOTI,ASSAULT_ON_WOMENABOVE_18,14
2021,TRIPURA,WEST TRIPURA,ASSAULT_ON_WOMENABOVE_18,35
2021,UTTAR PRADESH,AGRA,ASSAULT_ON_WOMENABOVE_18,323
2021,UTTAR PRADESH,ALIGARH,ASSAULT_ON_WOMENABOVE_18,400
2021,UTTAR PRADESH,PRAYAGRAJ,ASSAULT_ON_WOMENABOVE_18,215
2021,UTTAR PRADESH,AMBEDKAR NAGAR,ASSAULT_ON_WOMENABOVE_18,29
2021,UTTAR PRADESH,AMETHI,ASSAULT_ON_WOMENABOVE_18,46
2021,UTTAR PRADESH,AMROHA,ASSAULT_ON_WOMENABOVE_18,66
2021,UTTAR PRADESH,AURAIYA,ASSAULT_ON_WOMENABOVE_18,96
2021,UTTAR PRADESH,AZAMGARH,ASSAULT_ON_WOMENABOVE_18,104
2021,UTTAR PRADESH,BUDAUN,ASSAULT_ON_WOMENABOVE_18,105
2021,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMENABOVE_18,23
2021,UTTAR PRADESH,BAHRAICH,ASSAULT_ON_WOMENABOVE_18,165
2021,UTTAR PRADESH,BALLIA,ASSAULT_ON_WOMENABOVE_18,72
2021,UTTAR PRADESH,BALRAMPUR,ASSAULT_ON_WOMENABOVE_18,57
2021,UTTAR PRADESH,BANDA,ASSAULT_ON_WOMENABOVE_18,109
2021,UTTAR PRADESH,BARA BANKI,ASSAULT_ON_WOMENABOVE_18,96
2021,UTTAR PRADESH,BAREILLY,ASSAULT_ON_WOMENABOVE_18,238
2021,UTTAR PRADESH,BASTI,ASSAULT_ON_WOMENABOVE_18,51
2021,UTTAR PRADESH,BIJNOR,ASSAULT_ON_WOMENABOVE_18,79
2021,UTTAR PRADESH,BULANDSHAHR,ASSAULT_ON_WOMENABOVE_18,34
2021,UTTAR PRADESH,CHANDAULI,ASSAULT_ON_WOMENABOVE_18,49
2021,UTTAR PRADESH,CHITRAKOOT,ASSAULT_ON_WOMENABOVE_18,32
2021,UTTAR PRADESH,ETAH,ASSAULT_ON_WOMENABOVE_18,106
2021,UTTAR PRADESH,ETAWAH,ASSAULT_ON_WOMENABOVE_18,66
2021,UTTAR PRADESH,AYODHYA,ASSAULT_ON_WOMENABOVE_18,109
2021,UTTAR PRADESH,FATEHPUR,ASSAULT_ON_WOMENABOVE_18,151
2021,UTTAR PRADESH,FIROZABAD,ASSAULT_ON_WOMENABOVE_18,147
2021,UTTAR PRADESH,LUCKNOW,ASSAULT_ON_WOMENABOVE_18,40
2021,UTTAR PRADESH,GHAZIABAD,ASSAULT_ON_WOMENABOVE_18,162
2021,UTTAR PRADESH,GHAZIPUR,ASSAULT_ON_WOMENABOVE_18,127
2021,UTTAR PRADESH,GONDA,ASSAULT_ON_WOMENABOVE_18,8
2021,UTTAR PRADESH,GORAKHPUR,ASSAULT_ON_WOMENABOVE_18,168
2021,UTTAR PRADESH,HAMIRPUR,ASSAULT_ON_WOMENABOVE_18,73
2021,UTTAR PRADESH,HAPUR,ASSAULT_ON_WOMENABOVE_18,56
2021,UTTAR PRADESH,HARDOI,ASSAULT_ON_WOMENABOVE_18,146
2021,UTTAR PRADESH,HATHRAS,ASSAULT_ON_WOMENABOVE_18,97
2021,UTTAR PRADESH,JALAUN,ASSAULT_ON_WOMENABOVE_18,60
2021,UTTAR PRADESH,JAUNPUR,ASSAULT_ON_WOMENABOVE_18,49
2021,UTTAR PRADESH,JHANSI,ASSAULT_ON_WOMENABOVE_18,93
2021,UTTAR PRADESH,KANNAUJ,ASSAULT_ON_WOMENABOVE_18,160
2021,UTTAR PRADESH,KANPUR DEHAT,ASSAULT_ON_WOMENABOVE_18,87
2021,UTTAR PRADESH,KANPUR NAGAR,ASSAULT_ON_WOMENABOVE_18,134
2021,UTTAR PRADESH,KASGANJ,ASSAULT_ON_WOMENABOVE_18,157
2021,UTTAR PRADESH,KAUSHAMBI,ASSAULT_ON_WOMENABOVE_18,58
2021,UTTAR PRADESH,KHERI,ASSAULT_ON_WOMENABOVE_18,106
2021,UTTAR PRADESH,KUSHINAGAR,ASSAULT_ON_WOMENABOVE_18,103
2021,UTTAR PRADESH,LALITPUR,ASSAULT_ON_WOMENABOVE_18,47
2021,UTTAR PRADESH,LUCKNOW,ASSAULT_ON_WOMENABOVE_18,332
2021,UTTAR PRADESH,MAHRAJGANJ,ASSAULT_ON_WOMENABOVE_18,17
2021,UTTAR PRADESH,MAHOBA,ASSAULT_ON_WOMENABOVE_18,64
2021,UTTAR PRADESH,MAINPURI,ASSAULT_ON_WOMENABOVE_18,96
2021,UTTAR PRADESH,MATHURA,ASSAULT_ON_WOMENABOVE_18,386
2021,UTTAR PRADESH,MAU,ASSAULT_ON_WOMENABOVE_18,64
2021,UTTAR PRADESH,MEERUT,ASSAULT_ON_WOMENABOVE_18,156
2021,UTTAR PRADESH,MIRZAPUR,ASSAULT_ON_WOMENABOVE_18,31
2021,UTTAR PRADESH,MORADABAD,ASSAULT_ON_WOMENABOVE_18,274
2021,UTTAR PRADESH,MUZAFFARNAGAR,ASSAULT_ON_WOMENABOVE_18,16
2021,UTTAR PRADESH,PILIBHIT,ASSAULT_ON_WOMENABOVE_18,101
2021,UTTAR PRADESH,PRATAPGARH,ASSAULT_ON_WOMENABOVE_18,32
2021,UTTAR PRADESH,RAE BARELI,ASSAULT_ON_WOMENABOVE_18,91
2021,UTTAR PRADESH,RAMPUR,ASSAULT_ON_WOMENABOVE_18,50
2021,UTTAR PRADESH,SAHARANPUR,ASSAULT_ON_WOMENABOVE_18,131
2021,UTTAR PRADESH,SAMBHAL,ASSAULT_ON_WOMENABOVE_18,90
2021,UTTAR PRADESH,SANT KABIR NAGAR,ASSAULT_ON_WOMENABOVE_18,57
2021,UTTAR PRADESH,SHAHJAHANPUR,ASSAULT_ON_WOMENABOVE_18,176
2021,UTTAR PRADESH,SHAMLI,ASSAULT_ON_WOMENABOVE_18,116
2021,UTTAR PRADESH,SHRAWASTI,ASSAULT_ON_WOMENABOVE_18,73
2021,UTTAR PRADESH,SIDDHARTHNAGAR,ASSAULT_ON_WOMENABOVE_18,63
2021,UTTAR PRADESH,SITAPUR,ASSAULT_ON_WOMENABOVE_18,60
2021,UTTAR PRADESH,SONBHADRA,ASSAULT_ON_WOMENABOVE_18,28
2021,UTTAR PRADESH,BHADOHI,ASSAULT_ON_WOMENABOVE_18,28
2021,UTTAR PRADESH,SULTANPUR,ASSAULT_ON_WOMENABOVE_18,138
2021,UTTAR PRADESH,UNNAO,ASSAULT_ON_WOMENABOVE_18,112
2021,UTTAR PRADESH,VARANASI,ASSAULT_ON_WOMENABOVE_18,50
2021,UTTAR PRADESH,LUCKNOW,ASSAULT_ON_WOMENABOVE_18,44
2021,UTTAR PRADESH,KANPUR DEHAT,ASSAULT_ON_WOMENABOVE_18,135
2021,UTTAR PRADESH,VARANASI,ASSAULT_ON_WOMENABOVE_18,24
2021,UTTARAKHAND,ALMORA,ASSAULT_ON_WOMENABOVE_18,14
2021,UTTARAKHAND,BAGESHWAR,ASSAULT_ON_WOMENABOVE_18,15
2021,UTTARAKHAND,CHAMOLI,ASSAULT_ON_WOMENABOVE_18,3
2021,UTTARAKHAND,CHAMPAWAT,ASSAULT_ON_WOMENABOVE_18,2
2021,UTTARAKHAND,DEHRADUN,ASSAULT_ON_WOMENABOVE_18,73
2021,UTTARAKHAND,HARIDWAR,ASSAULT_ON_WOMENABOVE_18,132
2021,UTTARAKHAND,NAINITAL,ASSAULT_ON_WOMENABOVE_18,115
2021,UTTARAKHAND,PAURI GARHWAL,ASSAULT_ON_WOMENABOVE_18,16
2021,UTTARAKHAND,PITHORAGARH,ASSAULT_ON_WOMENABOVE_18,19
2021,UTTARAKHAND,RUDRA PRAYAG,ASSAULT_ON_WOMENABOVE_18,1
2021,UTTARAKHAND,TEHRI GARHWAL,ASSAULT_ON_WOMENABOVE_18,20
2021,UTTARAKHAND,UTTAR KASHI,ASSAULT_ON_WOMENABOVE_18,16
2021,UTTARAKHAND,DEHRADUN,ASSAULT_ON_WOMENABOVE_18,1
2021,WEST BENGAL,ALIPURDUAR,ASSAULT_ON_WOMENABOVE_18,40
2021,WEST BENGAL,PASCHIM BARDHAMAN,ASSAULT_ON_WOMENABOVE_18,23
2021,WEST BENGAL,BANKURA,ASSAULT_ON_WOMENABOVE_18,51
2021,WEST BENGAL,NORTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,622
2021,WEST BENGAL,NORTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,71
2021,WEST BENGAL,BIRBHUM,ASSAULT_ON_WOMENABOVE_18,33
2021,WEST BENGAL,COOCH BEHAR,ASSAULT_ON_WOMENABOVE_18,45
2021,WEST BENGAL,DAKSHIN DINAJPUR,ASSAULT_ON_WOMENABOVE_18,20
2021,WEST BENGAL,DARJEELING,ASSAULT_ON_WOMENABOVE_18,69
2021,WEST BENGAL,HOOGHLY,ASSAULT_ON_WOMENABOVE_18,20
2021,WEST BENGAL,HOWRAH,ASSAULT_ON_WOMENABOVE_18,2
2021,WEST BENGAL,HOWRAH,ASSAULT_ON_WOMENABOVE_18,40
2021,WEST BENGAL,HOWRAH,ASSAULT_ON_WOMENABOVE_18,24
2021,WEST BENGAL,JALPAIGURI,ASSAULT_ON_WOMENABOVE_18,23
2021,WEST BENGAL,JHARGRAM,ASSAULT_ON_WOMENABOVE_18,24
2021,WEST BENGAL,PASCHIM MEDINIPUR,ASSAULT_ON_WOMENABOVE_18,1
2021,WEST BENGAL,KOLKATA,ASSAULT_ON_WOMENABOVE_18,250
2021,WEST BENGAL,MALDA,ASSAULT_ON_WOMENABOVE_18,75
2021,WEST BENGAL,MURSHIDABAD,ASSAULT_ON_WOMENABOVE_18,90
2021,WEST BENGAL,PASCHIM MEDINIPUR,ASSAULT_ON_WOMENABOVE_18,291
2021,WEST BENGAL,PURBA MEDINIPUR,ASSAULT_ON_WOMENABOVE_18,49
2021,WEST BENGAL,PURULIA,ASSAULT_ON_WOMENABOVE_18,34
2021,WEST BENGAL,KOLKATA,ASSAULT_ON_WOMENABOVE_18,1
2021,WEST BENGAL,DARJEELING,ASSAULT_ON_WOMENABOVE_18,3
2021,WEST BENGAL,DARJEELING,ASSAULT_ON_WOMENABOVE_18,63
2021,WEST BENGAL,SOUTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,30
2021,WEST BENGAL,HOOGHLY,ASSAULT_ON_WOMENABOVE_18,19
2021,WEST BENGAL,SOUTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,43
2021,WEST BENGAL,KALIMPONG,ASSAULT_ON_WOMENABOVE_18,8
2021,WEST BENGAL,PURBA BARDHAMAN,ASSAULT_ON_WOMENABOVE_18,86
2021,WEST BENGAL,SOUTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,38
2021,WEST BENGAL,NORTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,70
2021,WEST BENGAL,NORTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,24
2021,WEST BENGAL,NORTH 24 PARGANAS,ASSAULT_ON_WOMENABOVE_18,80
2021,WEST BENGAL,UTTAR DINAJPUR,ASSAULT_ON_WOMENABOVE_18,4
2021,WEST BENGAL,MURSHIDABAD,ASSAULT_ON_WOMENABOVE_18,26
2021,WEST BENGAL,NADIA,ASSAULT_ON_WOMENABOVE_18,45
2021,WEST BENGAL,UTTAR DINAJPUR,ASSAULT_ON_WOMENABOVE_18,10
2021,WEST BENGAL,NADIA,ASSAULT_ON_WOMENABOVE_18,38
2021,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ASSAULT_ON_WOMENABOVE_18,19
2021,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ASSAULT_ON_WOMENABOVE_18,2
2021,CHANDIGARH,CHANDIGARH,ASSAULT_ON_WOMENABOVE_18,25
2021,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,ASSAULT_ON_WOMENABOVE_18,4
2021,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,ASSAULT_ON_WOMENABOVE_18,2
2021,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,ASSAULT_ON_WOMENABOVE_18,1
2021,DELHI,CENTRAL,ASSAULT_ON_WOMENABOVE_18,180
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,1
2021,DELHI,EAST,ASSAULT_ON_WOMENABOVE_18,136
2021,DELHI,NEW DELHI,ASSAULT_ON_WOMENABOVE_18,6
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,9
2021,DELHI,NEW DELHI,ASSAULT_ON_WOMENABOVE_18,27
2021,DELHI,NORTH,ASSAULT_ON_WOMENABOVE_18,115
2021,DELHI,NORTH EAST,ASSAULT_ON_WOMENABOVE_18,111
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,124
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,115
2021,DELHI,NEW DELHI,ASSAULT_ON_WOMENABOVE_18,1
2021,DELHI,SOUTH,ASSAULT_ON_WOMENABOVE_18,125
2021,DELHI,SOUTH EAST,ASSAULT_ON_WOMENABOVE_18,233
2021,DELHI,SOUTH WEST,ASSAULT_ON_WOMENABOVE_18,122
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,8
2021,DELHI,WEST,ASSAULT_ON_WOMENABOVE_18,144
2021,DELHI,NORTH WEST,ASSAULT_ON_WOMENABOVE_18,128
2021,DELHI,SHAHDARA,ASSAULT_ON_WOMENABOVE_18,115
2021,DELHI,SOUTH WEST,ASSAULT_ON_WOMENABOVE_18,280
2021,DELHI,NEW DELHI,ASSAULT_ON_WOMENABOVE_18,88
2021,LADAKH,KARGIL,ASSAULT_ON_WOMENABOVE_18,2
2021,LADAKH,LEH LADAKH,ASSAULT_ON_WOMENABOVE_18,3
2021,LAKSHADWEEP,LAKSHADWEEP DISTRICT,ASSAULT_ON_WOMENABOVE_18,1
2021,PUDUCHERRY,PONDICHERRY,ASSAULT_ON_WOMENABOVE_18,31
2022,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMENABOVE_18,196
2022,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMENABOVE_18,216
2022,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMENABOVE_18,398
2022,ANDHRA PRADESH,KRISHNA,ASSAULT_ON_WOMENABOVE_18,321
2022,ANDHRA PRADESH,KURNOOL,ASSAULT_ON_WOMENABOVE_18,177
2022,ANDHRA PRADESH,PRAKASAM,ASSAULT_ON_WOMENABOVE_18,261
2022,ANDHRA PRADESH,SRIKAKULAM,ASSAULT_ON_WOMENABOVE_18,195
2022,ANDHRA PRADESH,NTR,ASSAULT_ON_WOMENABOVE_18,3
2022,ANDHRA PRADESH,VISAKHAPATNAM,ASSAULT_ON_WOMENABOVE_18,315
2022,ANDHRA PRADESH,VIZIANAGARAM,ASSAULT_ON_WOMENABOVE_18,160
2022,ANDHRA PRADESH,WEST GODAVARI,ASSAULT_ON_WOMENABOVE_18,244
2022,ARUNACHAL PRADESH,ANJAW,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,CHANGLANG,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,EAST KAMENG,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,WEST KAMENG,ASSAULT_ON_WOMENABOVE_18,1
2022,ARUNACHAL PRADESH,LOHIT,ASSAULT_ON_WOMENABOVE_18,5
2022,ARUNACHAL PRADESH,LONGDING,ASSAULT_ON_WOMENABOVE_18,1
2022,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,PAPUM PARE,ASSAULT_ON_WOMENABOVE_18,14
2022,ARUNACHAL PRADESH,PAPUM PARE,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,LOWER SUBANSIRI,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,UPPER SUBANSIRI,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,NAMSAI,ASSAULT_ON_WOMENABOVE_18,2
2022,ARUNACHAL PRADESH,LEPARADA,ASSAULT_ON_WOMENABOVE_18,2
2022,ASSAM,BARPETA,ASSAULT_ON_WOMENABOVE_18,105
2022,ASSAM,BAKSA,ASSAULT_ON_WOMENABOVE_18,22
2022,ASSAM,BONGAIGAON,ASSAULT_ON_WOMENABOVE_18,34
2022,ASSAM,CACHAR,ASSAULT_ON_WOMENABOVE_18,158
2022,ASSAM,CHIRANG,ASSAULT_ON_WOMENABOVE_18,21
2022,ASSAM,DARRANG,ASSAULT_ON_WOMENABOVE_18,90
2022,ASSAM,DHEMAJI,ASSAULT_ON_WOMENABOVE_18,34
2022,ASSAM,DHUBRI,ASSAULT_ON_WOMENABOVE_18,97
2022,ASSAM,DIBRUGARH,ASSAULT_ON_WOMENABOVE_18,44
2022,ASSAM,KAMRUP METRO,ASSAULT_ON_WOMENABOVE_18,3
2022,ASSAM,GOALPARA,ASSAULT_ON_WOMENABOVE_18,86
2022,ASSAM,GOLAGHAT,ASSAULT_ON_WOMENABOVE_18,3
2022,ASSAM,KAMRUP METRO,ASSAULT_ON_WOMENABOVE_18,141
2022,ASSAM,HAILAKANDI,ASSAULT_ON_WOMENABOVE_18,48
2022,ASSAM,WEST KARBI ANGLONG,ASSAULT_ON_WOMENABOVE_18,4
2022,ASSAM,JORHAT,ASSAULT_ON_WOMENABOVE_18,75
2022,ASSAM,KAMRUP,ASSAULT_ON_WOMENABOVE_18,320
2022,ASSAM,KARBI ANGLONG,ASSAULT_ON_WOMENABOVE_18,4
2022,ASSAM,KARIMGANJ,ASSAULT_ON_WOMENABOVE_18,15
2022,ASSAM,KOKRAJHAR,ASSAULT_ON_WOMENABOVE_18,72
2022,ASSAM,LAKHIMPUR,ASSAULT_ON_WOMENABOVE_18,58
2022,ASSAM,MARIGAON,ASSAULT_ON_WOMENABOVE_18,70
2022,ASSAM,DIMA HASAO,ASSAULT_ON_WOMENABOVE_18,6
2022,ASSAM,NAGAON,ASSAULT_ON_WOMENABOVE_18,69
2022,ASSAM,NALBARI,ASSAULT_ON_WOMENABOVE_18,78
2022,ASSAM,SIVASAGAR,ASSAULT_ON_WOMENABOVE_18,24
2022,ASSAM,SONITPUR,ASSAULT_ON_WOMENABOVE_18,39
2022,ASSAM,TINSUKIA,ASSAULT_ON_WOMENABOVE_18,54
2022,ASSAM,UDALGURI,ASSAULT_ON_WOMENABOVE_18,21
2022,ASSAM,TINSUKIA,ASSAULT_ON_WOMENABOVE_18,1
2022,ASSAM,MAJULI,ASSAULT_ON_WOMENABOVE_18,8
2022,ASSAM,BISWANATH,ASSAULT_ON_WOMENABOVE_18,23
2022,ASSAM,HOJAI,ASSAULT_ON_WOMENABOVE_18,50
2022,ASSAM,SOUTH SALMARA MANCACHAR,ASSAULT_ON_WOMENABOVE_18,17
2022,ASSAM,CHARAIDEO,ASSAULT_ON_WOMENABOVE_18,23
2022,BIHAR,ARARIA,ASSAULT_ON_WOMENABOVE_18,5
2022,BIHAR,ARWAL,ASSAULT_ON_WOMENABOVE_18,7
2022,BIHAR,AURANGABAD,ASSAULT_ON_WOMENABOVE_18,11
2022,BIHAR,PASHCHIM CHAMPARAN,ASSAULT_ON_WOMENABOVE_18,37
2022,BIHAR,BANKA,ASSAULT_ON_WOMENABOVE_18,8
2022,BIHAR,BEGUSARAI,ASSAULT_ON_WOMENABOVE_18,5
2022,BIHAR,KAIMUR (BHABUA),ASSAULT_ON_WOMENABOVE_18,16
2022,BIHAR,BHAGALPUR,ASSAULT_ON_WOMENABOVE_18,6
2022,BIHAR,BHOJPUR,ASSAULT_ON_WOMENABOVE_18,46
2022,BIHAR,BUXAR,ASSAULT_ON_WOMENABOVE_18,6
2022,BIHAR,DARBHANGA,ASSAULT_ON_WOMENABOVE_18,7
2022,BIHAR,GAYA,ASSAULT_ON_WOMENABOVE_18,8
2022,BIHAR,GOPALGANJ,ASSAULT_ON_WOMENABOVE_18,4
2022,BIHAR,MUNGER,ASSAULT_ON_WOMENABOVE_18,1
2022,BIHAR,JAMUI,ASSAULT_ON_WOMENABOVE_18,5
2022,BIHAR,JEHANABAD,ASSAULT_ON_WOMENABOVE_18,4
2022,BIHAR,KATIHAR,ASSAULT_ON_WOMENABOVE_18,3
2022,BIHAR,KATIHAR,ASSAULT_ON_WOMENABOVE_18,1
2022,BIHAR,KHAGARIA,ASSAULT_ON_WOMENABOVE_18,6
2022,BIHAR,LAKHISARAI,ASSAULT_ON_WOMENABOVE_18,6
2022,BIHAR,MADHUBANI,ASSAULT_ON_WOMENABOVE_18,7
2022,BIHAR,PURBI CHAMPARAN,ASSAULT_ON_WOMENABOVE_18,4
2022,BIHAR,MUNGER,ASSAULT_ON_WOMENABOVE_18,8
2022,BIHAR,MUZAFFARPUR,ASSAULT_ON_WOMENABOVE_18,19
2022,BIHAR,MUZAFFARPUR,ASSAULT_ON_WOMENABOVE_18,1
2022,BIHAR,NALANDA,ASSAULT_ON_WOMENABOVE_18,13
2022,BIHAR,BHAGALPUR,ASSAULT_ON_WOMENABOVE_18,2
2022,BIHAR,NAWADA,ASSAULT_ON_WOMENABOVE_18,8
2022,BIHAR,PATNA,ASSAULT_ON_WOMENABOVE_18,82
2022,BIHAR,PATNA,ASSAULT_ON_WOMENABOVE_18,5
2022,BIHAR,ROHTAS,ASSAULT_ON_WOMENABOVE_18,3
2022,BIHAR,SAHARSA,ASSAULT_ON_WOMENABOVE_18,2
2022,BIHAR,SAMASTIPUR,ASSAULT_ON_WOMENABOVE_18,3
2022,BIHAR,SARAN,ASSAULT_ON_WOMENABOVE_18,4
2022,BIHAR,SHEIKHPURA,ASSAULT_ON_WOMENABOVE_18,8
2022,BIHAR,SHEOHAR,ASSAULT_ON_WOMENABOVE_18,4
2022,BIHAR,SITAMARHI,ASSAULT_ON_WOMENABOVE_18,6
2022,BIHAR,SIWAN,ASSAULT_ON_WOMENABOVE_18,3
2022,BIHAR,VAISHALI,ASSAULT_ON_WOMENABOVE_18,8
2022,CHHATTISGARH,BALOD,ASSAULT_ON_WOMENABOVE_18,25
2022,CHHATTISGARH,BALRAMPUR RAMANUJGANJ,ASSAULT_ON_WOMENABOVE_18,51
2022,CHHATTISGARH,BEMETARA,ASSAULT_ON_WOMENABOVE_18,15
2022,CHHATTISGARH,BILASPUR,ASSAULT_ON_WOMENABOVE_18,155
2022,CHHATTISGARH,BIJAPUR,ASSAULT_ON_WOMENABOVE_18,4
2022,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,ASSAULT_ON_WOMENABOVE_18,19
2022,CHHATTISGARH,DHAMTARI,ASSAULT_ON_WOMENABOVE_18,44
2022,CHHATTISGARH,DURG,ASSAULT_ON_WOMENABOVE_18,117
2022,CHHATTISGARH,GARIYABAND,ASSAULT_ON_WOMENABOVE_18,30
2022,CHHATTISGARH,RAIPUR,ASSAULT_ON_WOMENABOVE_18,4
2022,CHHATTISGARH,BASTAR,ASSAULT_ON_WOMENABOVE_18,7
2022,CHHATTISGARH,JANJGIR-CHAMPA,ASSAULT_ON_WOMENABOVE_18,75
2022,CHHATTISGARH,JASHPUR,ASSAULT_ON_WOMENABOVE_18,22
2022,CHHATTISGARH,KABEERDHAM,ASSAULT_ON_WOMENABOVE_18,58
2022,CHHATTISGARH,UTTAR BASTAR KANKER,ASSAULT_ON_WOMENABOVE_18,19
2022,CHHATTISGARH,KONDAGAON,ASSAULT_ON_WOMENABOVE_18,18
2022,CHHATTISGARH,KORBA,ASSAULT_ON_WOMENABOVE_18,56
2022,CHHATTISGARH,KOREA,ASSAULT_ON_WOMENABOVE_18,22
2022,CHHATTISGARH,MAHASAMUND,ASSAULT_ON_WOMENABOVE_18,30
2022,CHHATTISGARH,MUNGELI,ASSAULT_ON_WOMENABOVE_18,21
2022,CHHATTISGARH,NARAYANPUR,ASSAULT_ON_WOMENABOVE_18,3
2022,CHHATTISGARH,RAIGARH,ASSAULT_ON_WOMENABOVE_18,69
2022,CHHATTISGARH,RAIPUR,ASSAULT_ON_WOMENABOVE_18,119
2022,CHHATTISGARH,RAJNANDGAON,ASSAULT_ON_WOMENABOVE_18,40
2022,CHHATTISGARH,SURGUJA,ASSAULT_ON_WOMENABOVE_18,36
2022,CHHATTISGARH,SUKMA,ASSAULT_ON_WOMENABOVE_18,4
2022,CHHATTISGARH,SURAJPUR,ASSAULT_ON_WOMENABOVE_18,42
2022,CHHATTISGARH,GAURELA PENDRA MARWAHI,ASSAULT_ON_WOMENABOVE_18,18
2022,GOA,NORTH GOA,ASSAULT_ON_WOMENABOVE_18,48
2022,GOA,SOUTH GOA,ASSAULT_ON_WOMENABOVE_18,24
2022,GOA,NORTH GOA,ASSAULT_ON_WOMENABOVE_18,4
2022,GUJARAT,AHMADABAD,ASSAULT_ON_WOMENABOVE_18,138
2022,GUJARAT,AHMADABAD,ASSAULT_ON_WOMENABOVE_18,14
2022,GUJARAT,AMRELI,ASSAULT_ON_WOMENABOVE_18,9
2022,GUJARAT,ANAND,ASSAULT_ON_WOMENABOVE_18,13
2022,GUJARAT,ARVALLI,ASSAULT_ON_WOMENABOVE_18,11
2022,GUJARAT,BANAS KANTHA,ASSAULT_ON_WOMENABOVE_18,18
2022,GUJARAT,BHARUCH,ASSAULT_ON_WOMENABOVE_18,17
2022,GUJARAT,BHAVNAGAR,ASSAULT_ON_WOMENABOVE_18,20
2022,GUJARAT,BOTAD,ASSAULT_ON_WOMENABOVE_18,4
2022,GUJARAT,CHHOTAUDEPUR,ASSAULT_ON_WOMENABOVE_18,12
2022,GUJARAT,DOHAD,ASSAULT_ON_WOMENABOVE_18,19
2022,GUJARAT,DANG,ASSAULT_ON_WOMENABOVE_18,2
2022,GUJARAT,DEVBHUMI DWARKA,ASSAULT_ON_WOMENABOVE_18,2
2022,GUJARAT,GANDHINAGAR,ASSAULT_ON_WOMENABOVE_18,10
2022,GUJARAT,GIR SOMNATH,ASSAULT_ON_WOMENABOVE_18,5
2022,GUJARAT,JAMNAGAR,ASSAULT_ON_WOMENABOVE_18,7
2022,GUJARAT,JUNAGADH,ASSAULT_ON_WOMENABOVE_18,9
2022,GUJARAT,KACHCHH,ASSAULT_ON_WOMENABOVE_18,12
2022,GUJARAT,KACHCHH,ASSAULT_ON_WOMENABOVE_18,20
2022,GUJARAT,KHEDA,ASSAULT_ON_WOMENABOVE_18,19
2022,GUJARAT,MAHESANA,ASSAULT_ON_WOMENABOVE_18,14
2022,GUJARAT,MORBI,ASSAULT_ON_WOMENABOVE_18,4
2022,GUJARAT,NARMADA,ASSAULT_ON_WOMENABOVE_18,5
2022,GUJARAT,NAVSARI,ASSAULT_ON_WOMENABOVE_18,1
2022,GUJARAT,PANCH MAHALS,ASSAULT_ON_WOMENABOVE_18,13
2022,GUJARAT,PATAN,ASSAULT_ON_WOMENABOVE_18,20
2022,GUJARAT,PORBANDAR,ASSAULT_ON_WOMENABOVE_18,8
2022,GUJARAT,RAJKOT,ASSAULT_ON_WOMENABOVE_18,21
